frequency,timestamp
51.71,2024-10-04 06:30:53.649
50.15,2024-10-04 06:30:53.661
51.66,2024-10-04 06:30:53.673
50.11,2024-10-04 06:30:53.684
50.57,2024-10-04 06:30:53.696
52.65,2024-10-04 06:30:53.710
52.11,2024-10-04 06:30:53.723
51.19,2024-10-04 06:30:53.734
51.37,2024-10-04 06:30:53.745
51.45,2024-10-04 06:30:53.756
52.79,2024-10-04 06:30:53.768
50.33,2024-10-04 06:30:53.784
52.7,2024-10-04 06:30:53.799
51.53,2024-10-04 06:30:53.811
50.95,2024-10-04 06:30:53.823
50.5,2024-10-04 06:30:53.834
52.32,2024-10-04 06:30:53.847
50.33,2024-10-04 06:30:53.857
52.88,2024-10-04 06:30:53.868
49.93,2024-10-04 06:30:53.880
50.33,2024-10-04 06:30:53.890
49.59,2024-10-04 06:30:53.900
49.77,2024-10-04 06:30:53.912
52.5,2024-10-04 06:30:53.923
51.46,2024-10-04 06:30:53.933
50.07,2024-10-04 06:30:53.944
52.13,2024-10-04 06:30:53.955
51.17,2024-10-04 06:30:53.966
50.86,2024-10-04 06:30:53.976
51.31,2024-10-04 06:30:53.987
51.53,2024-10-04 06:30:54.004
51.9,2024-10-04 06:30:54.042
52.59,2024-10-04 06:30:54.055
52.31,2024-10-04 06:30:54.066
49.37,2024-10-04 06:30:54.077
49.68,2024-10-04 06:30:54.089
49.19,2024-10-04 06:30:54.100
52.64,2024-10-04 06:30:54.111
50.07,2024-10-04 06:30:54.122
51.31,2024-10-04 06:30:54.134
52.86,2024-10-04 06:30:54.145
49.41,2024-10-04 06:30:54.156
51.16,2024-10-04 06:30:54.169
49.65,2024-10-04 06:30:54.182
49.77,2024-10-04 06:30:54.194
51.23,2024-10-04 06:30:54.205
52.14,2024-10-04 06:30:54.220
50.2,2024-10-04 06:30:54.232
51.15,2024-10-04 06:30:54.245
50.77,2024-10-04 06:30:54.256
49.38,2024-10-04 06:30:54.268
52.09,2024-10-04 06:30:54.281
49.77,2024-10-04 06:30:54.293
51.42,2024-10-04 06:30:54.305
49.93,2024-10-04 06:30:54.318
50.27,2024-10-04 06:30:54.329
49.67,2024-10-04 06:30:54.341
52.55,2024-10-04 06:30:54.354
50.39,2024-10-04 06:30:54.364
49.33,2024-10-04 06:30:54.375
49.31,2024-10-04 06:30:54.386
49.73,2024-10-04 06:30:54.396
52.46,2024-10-04 06:30:54.407
49.48,2024-10-04 06:30:54.418
50.36,2024-10-04 06:30:54.429
49.14,2024-10-04 06:30:54.440
50.0,2024-10-04 06:30:54.453
52.37,2024-10-04 06:30:54.464
51.74,2024-10-04 06:30:54.474
50.23,2024-10-04 06:30:54.485
49.5,2024-10-04 06:30:54.496
51.93,2024-10-04 06:30:54.507
50.44,2024-10-04 06:30:54.517
49.73,2024-10-04 06:30:54.528
49.15,2024-10-04 06:30:54.541
52.1,2024-10-04 06:30:54.551
51.95,2024-10-04 06:30:54.561
49.71,2024-10-04 06:30:54.572
50.05,2024-10-04 06:30:54.582
50.03,2024-10-04 06:30:54.777
50.83,2024-10-04 06:30:55.038
51.37,2024-10-04 06:30:55.303
50.33,2024-10-04 06:30:55.563
52.34,2024-10-04 06:30:55.830
50.58,2024-10-04 06:30:56.091
49.2,2024-10-04 06:30:56.357
49.42,2024-10-04 06:30:56.624
49.54,2024-10-04 06:30:56.888
51.16,2024-10-04 06:30:57.141
52.92,2024-10-04 06:30:57.401
51.61,2024-10-04 06:31:02.272
50.49,2024-10-04 06:31:02.286
52.07,2024-10-04 06:31:02.299
52.31,2024-10-04 06:31:02.313
49.1,2024-10-04 06:31:02.329
51.59,2024-10-04 06:31:06.097
52.42,2024-10-04 06:31:06.166
49.52,2024-10-04 06:31:06.181
50.39,2024-10-04 06:31:06.206
49.95,2024-10-04 06:31:06.304
51.5,2024-10-04 06:31:06.348
52.62,2024-10-04 06:31:06.364
49.12,2024-10-04 06:31:06.376
50.05,2024-10-04 06:31:10.447
52.74,2024-10-04 06:31:10.479
51.12,2024-10-04 06:31:10.491
50.32,2024-10-04 06:31:10.502
51.75,2024-10-04 06:31:10.534
52.98,2024-10-04 06:31:10.550
49.67,2024-10-04 06:31:14.413
49.88,2024-10-04 06:31:14.448
52.88,2024-10-04 06:31:14.461
50.23,2024-10-04 06:31:14.474
52.68,2024-10-04 06:31:14.489
52.72,2024-10-04 06:31:14.502
50.45,2024-10-04 06:31:14.516
51.56,2024-10-04 06:31:14.530
49.79,2024-10-04 06:31:14.546
51.52,2024-10-04 06:31:14.563
49.48,2024-10-04 06:31:14.585
50.02,2024-10-04 06:31:14.601
49.79,2024-10-04 06:31:14.617
50.09,2024-10-04 06:31:14.631
49.19,2024-10-04 06:31:14.658
51.23,2024-10-04 06:31:14.674
52.27,2024-10-04 06:31:14.688
49.9,2024-10-04 06:31:14.712
49.69,2024-10-04 06:31:14.740
52.92,2024-10-04 06:31:14.750
50.83,2024-10-04 06:31:18.438
51.67,2024-10-04 06:31:18.452
50.26,2024-10-04 06:31:18.464
51.97,2024-10-04 06:31:18.475
52.15,2024-10-04 06:31:18.486
50.78,2024-10-04 06:31:18.495
50.77,2024-10-04 06:31:18.506
49.07,2024-10-04 06:31:18.515
51.26,2024-10-04 06:31:22.204
50.85,2024-10-04 06:31:22.216
50.93,2024-10-04 06:31:22.231
50.8,2024-10-04 06:31:22.243
50.84,2024-10-04 06:31:22.257
49.16,2024-10-04 06:31:22.270
49.45,2024-10-04 06:31:22.284
50.87,2024-10-04 06:31:22.297
52.15,2024-10-04 06:31:22.308
52.22,2024-10-04 06:31:22.321
51.46,2024-10-04 06:31:22.336
52.76,2024-10-04 06:31:22.347
51.6,2024-10-04 06:31:22.361
51.19,2024-10-04 06:31:22.373
49.98,2024-10-04 06:31:22.386
52.72,2024-10-04 06:31:22.397
51.81,2024-10-04 06:31:22.409
51.57,2024-10-04 06:31:22.421
49.29,2024-10-04 06:31:22.432
49.12,2024-10-04 06:31:22.443
52.08,2024-10-04 06:31:26.150
49.83,2024-10-04 06:31:26.166
49.53,2024-10-04 06:31:26.184
52.3,2024-10-04 06:31:26.197
50.21,2024-10-04 06:31:26.209
51.4,2024-10-04 06:31:26.221
51.58,2024-10-04 06:31:26.235
51.34,2024-10-04 06:31:26.249
49.91,2024-10-04 06:31:26.262
52.97,2024-10-04 06:31:26.272
51.02,2024-10-04 06:31:30.317
52.87,2024-10-04 06:31:30.328
51.51,2024-10-04 06:31:30.340
50.99,2024-10-04 06:31:30.352
52.28,2024-10-04 06:31:30.363
51.53,2024-10-04 06:31:30.375
52.49,2024-10-04 06:31:30.391
49.47,2024-10-04 06:31:30.404
52.52,2024-10-04 06:31:30.418
50.28,2024-10-04 06:31:30.434
52.71,2024-10-04 06:31:30.448
52.93,2024-10-04 06:31:30.460
50.97,2024-10-04 06:31:34.282
49.35,2024-10-04 06:31:34.305
49.82,2024-10-04 06:31:34.325
51.02,2024-10-04 06:31:34.337
50.53,2024-10-04 06:31:34.354
51.34,2024-10-04 06:31:34.366
51.86,2024-10-04 06:31:34.378
49.49,2024-10-04 06:31:34.389
49.74,2024-10-04 06:31:34.401
50.85,2024-10-04 06:31:34.413
50.23,2024-10-04 06:31:34.425
50.94,2024-10-04 06:31:34.440
50.72,2024-10-04 06:31:34.453
51.2,2024-10-04 06:31:34.465
49.48,2024-10-04 06:31:34.476
49.15,2024-10-04 06:31:34.488
51.4,2024-10-04 06:31:34.498
52.71,2024-10-04 06:31:34.511
50.6,2024-10-04 06:31:34.522
52.34,2024-10-04 06:31:34.533
51.78,2024-10-04 06:31:34.542
49.03,2024-10-04 06:31:34.554
49.33,2024-10-04 06:31:38.264
50.74,2024-10-04 06:31:38.275
50.99,2024-10-04 06:31:38.290
52.35,2024-10-04 06:31:38.304
49.78,2024-10-04 06:31:38.316
50.26,2024-10-04 06:31:38.327
52.53,2024-10-04 06:31:38.339
52.35,2024-10-04 06:31:38.350
50.37,2024-10-04 06:31:38.365
51.53,2024-10-04 06:31:38.379
50.69,2024-10-04 06:31:38.392
51.96,2024-10-04 06:31:38.407
51.28,2024-10-04 06:31:38.417
52.25,2024-10-04 06:31:38.429
50.34,2024-10-04 06:31:38.443
50.77,2024-10-04 06:31:38.455
49.04,2024-10-04 06:31:38.466
52.26,2024-10-04 06:31:42.447
49.94,2024-10-04 06:31:42.462
52.13,2024-10-04 06:31:42.473
51.4,2024-10-04 06:31:42.484
52.32,2024-10-04 06:31:42.495
50.78,2024-10-04 06:31:42.506
51.6,2024-10-04 06:31:42.518
50.55,2024-10-04 06:31:42.529
49.32,2024-10-04 06:31:42.539
52.02,2024-10-04 06:31:42.551
51.91,2024-10-04 06:31:42.563
50.36,2024-10-04 06:31:42.574
51.88,2024-10-04 06:31:42.585
50.78,2024-10-04 06:31:42.596
52.87,2024-10-04 06:31:42.609
50.34,2024-10-04 06:31:42.622
50.94,2024-10-04 06:31:42.634
49.49,2024-10-04 06:31:42.646
49.06,2024-10-04 06:31:42.657
52.41,2024-10-04 06:31:46.283
50.92,2024-10-04 06:31:46.296
51.31,2024-10-04 06:31:46.311
49.04,2024-10-04 06:31:46.325
50.86,2024-10-04 06:31:50.674
49.44,2024-10-04 06:31:50.688
53.0,2024-10-04 06:31:50.702
50.72,2024-10-04 06:31:54.671
51.88,2024-10-04 06:31:54.682
49.61,2024-10-04 06:31:54.695
50.07,2024-10-04 06:31:54.708
50.36,2024-10-04 06:31:54.720
51.81,2024-10-04 06:31:54.731
49.99,2024-10-04 06:31:54.743
52.99,2024-10-04 06:31:54.754
51.09,2024-10-04 06:31:58.408
50.57,2024-10-04 06:31:58.422
51.03,2024-10-04 06:31:58.439
51.94,2024-10-04 06:31:58.453
51.13,2024-10-04 06:31:58.467
52.66,2024-10-04 06:31:58.478
50.31,2024-10-04 06:31:58.489
49.9,2024-10-04 06:31:58.499
51.33,2024-10-04 06:31:58.510
52.36,2024-10-04 06:31:58.521
51.7,2024-10-04 06:31:58.533
52.4,2024-10-04 06:31:58.543
51.41,2024-10-04 06:31:58.554
51.21,2024-10-04 06:31:58.566
49.64,2024-10-04 06:31:58.579
51.26,2024-10-04 06:31:58.590
49.87,2024-10-04 06:31:58.599
52.03,2024-10-04 06:31:58.611
52.62,2024-10-04 06:31:58.622
50.21,2024-10-04 06:31:58.632
52.1,2024-10-04 06:31:58.644
52.98,2024-10-04 06:31:58.656
52.78,2024-10-04 06:32:02.356
51.33,2024-10-04 06:32:02.367
52.29,2024-10-04 06:32:02.380
50.06,2024-10-04 06:32:02.393
50.47,2024-10-04 06:32:02.404
49.79,2024-10-04 06:32:02.415
52.7,2024-10-04 06:32:02.426
49.49,2024-10-04 06:32:02.439
49.45,2024-10-04 06:32:02.450
50.36,2024-10-04 06:32:02.461
50.74,2024-10-04 06:32:02.472
50.33,2024-10-04 06:32:02.485
52.75,2024-10-04 06:32:02.495
51.23,2024-10-04 06:32:02.507
49.59,2024-10-04 06:32:02.520
51.93,2024-10-04 06:32:02.531
51.43,2024-10-04 06:32:02.541
50.54,2024-10-04 06:32:02.553
51.72,2024-10-04 06:32:02.562
50.43,2024-10-04 06:32:02.574
52.66,2024-10-04 06:32:02.584
50.53,2024-10-04 06:32:02.595
51.76,2024-10-04 06:32:02.607
49.1,2024-10-04 06:32:02.616
49.56,2024-10-04 06:32:06.222
51.3,2024-10-04 06:32:06.236
51.67,2024-10-04 06:32:06.247
50.77,2024-10-04 06:32:06.258
49.2,2024-10-04 06:32:06.267
51.57,2024-10-04 06:32:06.277
49.63,2024-10-04 06:32:06.287
49.4,2024-10-04 06:32:06.296
52.62,2024-10-04 06:32:06.306
52.48,2024-10-04 06:32:06.317
52.39,2024-10-04 06:32:06.326
50.31,2024-10-04 06:32:06.337
49.43,2024-10-04 06:32:06.348
51.55,2024-10-04 06:32:06.358
52.9,2024-10-04 06:32:06.369
49.03,2024-10-04 06:32:09.989
50.34,2024-10-04 06:32:14.086
51.09,2024-10-04 06:32:14.100
50.1,2024-10-04 06:32:14.110
50.75,2024-10-04 06:32:14.121
52.89,2024-10-04 06:32:14.132
51.77,2024-10-04 06:32:14.142
52.24,2024-10-04 06:32:14.155
49.08,2024-10-04 06:32:14.167
51.87,2024-10-04 06:32:17.978
52.66,2024-10-04 06:32:17.988
52.61,2024-10-04 06:32:18.001
51.22,2024-10-04 06:32:18.013
52.58,2024-10-04 06:32:18.025
51.36,2024-10-04 06:32:18.039
51.31,2024-10-04 06:32:18.050
50.16,2024-10-04 06:32:18.062
51.02,2024-10-04 06:32:18.074
50.38,2024-10-04 06:32:18.087
53.0,2024-10-04 06:32:18.098
50.14,2024-10-04 06:32:21.774
50.69,2024-10-04 06:32:21.790
51.97,2024-10-04 06:32:21.801
50.02,2024-10-04 06:32:21.817
52.56,2024-10-04 06:32:21.832
49.01,2024-10-04 06:32:21.846
50.62,2024-10-04 06:32:25.796
51.98,2024-10-04 06:32:25.805
52.8,2024-10-04 06:32:25.816
51.95,2024-10-04 06:32:25.826
49.17,2024-10-04 06:32:25.836
52.18,2024-10-04 06:32:29.850
49.5,2024-10-04 06:32:29.869
51.6,2024-10-04 06:32:29.880
50.89,2024-10-04 06:32:29.893
52.91,2024-10-04 06:32:29.908
52.09,2024-10-04 06:32:33.639
52.45,2024-10-04 06:32:33.651
51.46,2024-10-04 06:32:33.664
51.89,2024-10-04 06:32:33.678
51.09,2024-10-04 06:32:33.691
52.24,2024-10-04 06:32:33.705
52.04,2024-10-04 06:32:33.719
52.83,2024-10-04 06:32:33.730
49.93,2024-10-04 06:32:33.742
52.54,2024-10-04 06:32:33.754
49.31,2024-10-04 06:32:33.765
50.16,2024-10-04 06:32:33.778
49.07,2024-10-04 06:32:33.790
52.48,2024-10-04 06:32:37.479
52.56,2024-10-04 06:32:37.496
51.1,2024-10-04 06:32:37.506
51.19,2024-10-04 06:32:37.518
49.39,2024-10-04 06:32:37.530
51.06,2024-10-04 06:32:37.541
52.85,2024-10-04 06:32:37.551
52.52,2024-10-04 06:32:37.565
50.19,2024-10-04 06:32:37.578
50.25,2024-10-04 06:32:37.590
52.32,2024-10-04 06:32:37.602
50.27,2024-10-04 06:32:37.615
51.26,2024-10-04 06:32:37.625
49.44,2024-10-04 06:32:37.637
51.55,2024-10-04 06:32:37.646
52.51,2024-10-04 06:32:37.658
49.54,2024-10-04 06:32:37.668
49.3,2024-10-04 06:32:37.680
50.38,2024-10-04 06:32:37.689
50.53,2024-10-04 06:32:37.699
50.42,2024-10-04 06:32:37.711
50.86,2024-10-04 06:32:37.721
52.68,2024-10-04 06:32:37.731
52.13,2024-10-04 06:32:37.741
50.24,2024-10-04 06:32:37.751
50.01,2024-10-04 06:32:37.763
50.34,2024-10-04 06:32:37.774
51.46,2024-10-04 06:32:37.784
51.13,2024-10-04 06:32:37.797
49.63,2024-10-04 06:32:37.809
51.44,2024-10-04 06:32:37.822
52.64,2024-10-04 06:32:37.835
52.47,2024-10-04 06:32:37.846
51.42,2024-10-04 06:32:37.856
51.89,2024-10-04 06:32:37.867
50.83,2024-10-04 06:32:37.877
52.48,2024-10-04 06:32:37.888
52.14,2024-10-04 06:32:37.899
51.62,2024-10-04 06:32:37.909
52.1,2024-10-04 06:32:37.920
52.28,2024-10-04 06:32:37.930
51.24,2024-10-04 06:32:37.940
51.92,2024-10-04 06:32:37.950
50.52,2024-10-04 06:32:37.960
50.6,2024-10-04 06:32:37.970
51.03,2024-10-04 06:32:37.983
52.63,2024-10-04 06:32:37.998
50.23,2024-10-04 06:32:38.020
51.06,2024-10-04 06:32:38.034
49.67,2024-10-04 06:32:38.047
52.77,2024-10-04 06:32:38.059
49.44,2024-10-04 06:32:38.072
50.27,2024-10-04 06:32:38.085
49.27,2024-10-04 06:32:38.099
51.07,2024-10-04 06:32:38.118
49.07,2024-10-04 06:32:38.143
50.41,2024-10-04 06:32:41.752
50.27,2024-10-04 06:32:41.764
50.48,2024-10-04 06:32:41.778
51.0,2024-10-04 06:32:41.793
49.2,2024-10-04 06:32:41.804
50.21,2024-10-04 06:32:41.815
50.6,2024-10-04 06:32:41.825
50.46,2024-10-04 06:32:41.836
49.05,2024-10-04 06:32:41.849
52.69,2024-10-04 06:32:45.677
49.11,2024-10-04 06:32:45.691
52.81,2024-10-04 06:32:49.959
49.25,2024-10-04 06:32:49.970
51.46,2024-10-04 06:32:49.984
49.66,2024-10-04 06:32:49.997
52.41,2024-10-04 06:32:50.009
52.88,2024-10-04 06:32:50.019
52.99,2024-10-04 06:32:50.033
51.64,2024-10-04 06:32:53.956
52.55,2024-10-04 06:32:53.987
49.9,2024-10-04 06:32:54.003
49.98,2024-10-04 06:32:54.020
52.47,2024-10-04 06:32:54.030
52.5,2024-10-04 06:32:54.040
50.33,2024-10-04 06:32:54.049
50.51,2024-10-04 06:32:54.060
50.45,2024-10-04 06:32:54.070
49.21,2024-10-04 06:32:54.082
49.81,2024-10-04 06:32:54.096
51.85,2024-10-04 06:32:54.109
52.01,2024-10-04 06:32:54.130
51.03,2024-10-04 06:32:54.143
50.16,2024-10-04 06:32:54.156
50.11,2024-10-04 06:32:54.168
50.72,2024-10-04 06:32:54.180
52.2,2024-10-04 06:32:54.192
52.49,2024-10-04 06:32:54.205
50.46,2024-10-04 06:32:54.215
51.13,2024-10-04 06:32:54.228
49.34,2024-10-04 06:32:54.239
49.53,2024-10-04 06:32:54.252
52.09,2024-10-04 06:32:54.264
51.04,2024-10-04 06:32:54.282
49.57,2024-10-04 06:32:54.297
50.84,2024-10-04 06:32:54.311
52.43,2024-10-04 06:32:54.325
50.48,2024-10-04 06:32:54.338
52.63,2024-10-04 06:32:54.354
52.16,2024-10-04 06:32:54.367
51.68,2024-10-04 06:32:54.384
52.35,2024-10-04 06:32:54.395
49.61,2024-10-04 06:32:54.408
52.59,2024-10-04 06:32:54.420
51.91,2024-10-04 06:32:54.436
51.29,2024-10-04 06:32:54.450
50.98,2024-10-04 06:32:54.463
50.82,2024-10-04 06:32:54.475
52.81,2024-10-04 06:32:54.487
52.24,2024-10-04 06:32:54.500
51.11,2024-10-04 06:32:54.511
50.79,2024-10-04 06:32:54.522
49.26,2024-10-04 06:32:54.533
49.06,2024-10-04 06:32:54.545
49.93,2024-10-04 06:32:59.148
49.5,2024-10-04 06:32:59.160
49.64,2024-10-04 06:32:59.172
49.43,2024-10-04 06:32:59.185
49.61,2024-10-04 06:32:59.197
52.02,2024-10-04 06:32:59.207
51.7,2024-10-04 06:32:59.223
49.07,2024-10-04 06:32:59.236
52.73,2024-10-04 06:33:03.217
51.47,2024-10-04 06:33:03.228
51.72,2024-10-04 06:33:03.244
49.21,2024-10-04 06:33:03.255
50.79,2024-10-04 06:33:03.267
49.22,2024-10-04 06:33:03.277
49.9,2024-10-04 06:33:03.289
49.75,2024-10-04 06:33:03.299
51.04,2024-10-04 06:33:03.312
51.31,2024-10-04 06:33:03.326
51.59,2024-10-04 06:33:03.339
52.7,2024-10-04 06:33:03.352
52.99,2024-10-04 06:33:03.366
49.22,2024-10-04 06:33:07.934
50.63,2024-10-04 06:33:07.951
51.74,2024-10-04 06:33:07.963
49.23,2024-10-04 06:33:07.976
51.01,2024-10-04 06:33:07.989
50.31,2024-10-04 06:33:08.003
51.36,2024-10-04 06:33:08.014
49.27,2024-10-04 06:33:08.028
50.19,2024-10-04 06:33:08.042
51.83,2024-10-04 06:33:08.053
50.68,2024-10-04 06:33:08.065
52.65,2024-10-04 06:33:08.080
50.16,2024-10-04 06:33:08.093
50.2,2024-10-04 06:33:08.107
50.89,2024-10-04 06:33:08.119
52.46,2024-10-04 06:33:08.132
49.48,2024-10-04 06:33:08.143
51.42,2024-10-04 06:33:08.157
51.21,2024-10-04 06:33:08.170
52.53,2024-10-04 06:33:08.183
52.42,2024-10-04 06:33:08.196
49.16,2024-10-04 06:33:08.208
49.47,2024-10-04 06:33:08.220
52.49,2024-10-04 06:33:08.231
50.13,2024-10-04 06:33:08.243
52.53,2024-10-04 06:33:08.258
49.21,2024-10-04 06:33:08.268
52.61,2024-10-04 06:33:08.278
49.39,2024-10-04 06:33:08.290
50.17,2024-10-04 06:33:08.300
50.35,2024-10-04 06:33:08.313
49.15,2024-10-04 06:33:08.325
50.79,2024-10-04 06:33:08.338
49.46,2024-10-04 06:33:08.350
49.14,2024-10-04 06:33:08.361
49.77,2024-10-04 06:33:08.375
50.28,2024-10-04 06:33:08.388
52.25,2024-10-04 06:33:08.402
50.91,2024-10-04 06:33:08.416
49.49,2024-10-04 06:33:08.429
50.6,2024-10-04 06:33:08.441
52.63,2024-10-04 06:33:08.453
52.81,2024-10-04 06:33:08.466
50.72,2024-10-04 06:33:08.478
52.28,2024-10-04 06:33:08.491
50.98,2024-10-04 06:33:08.502
49.84,2024-10-04 06:33:08.513
51.11,2024-10-04 06:33:08.526
49.23,2024-10-04 06:33:08.538
52.17,2024-10-04 06:33:08.548
50.05,2024-10-04 06:33:08.561
52.03,2024-10-04 06:33:08.574
51.65,2024-10-04 06:33:08.586
50.93,2024-10-04 06:33:08.599
50.58,2024-10-04 06:33:08.611
51.75,2024-10-04 06:33:08.623
50.13,2024-10-04 06:33:08.634
50.01,2024-10-04 06:33:08.646
51.51,2024-10-04 06:33:08.656
50.04,2024-10-04 06:33:08.667
52.72,2024-10-04 06:33:08.681
51.31,2024-10-04 06:33:08.694
51.26,2024-10-04 06:33:08.705
51.77,2024-10-04 06:33:08.717
49.14,2024-10-04 06:33:08.728
52.14,2024-10-04 06:33:08.740
51.26,2024-10-04 06:33:08.750
51.32,2024-10-04 06:33:08.761
51.63,2024-10-04 06:33:08.772
49.08,2024-10-04 06:33:08.783
51.92,2024-10-04 06:33:12.831
49.76,2024-10-04 06:33:12.843
52.59,2024-10-04 06:33:12.854
52.77,2024-10-04 06:33:12.868
51.94,2024-10-04 06:33:12.879
52.72,2024-10-04 06:33:12.889
51.5,2024-10-04 06:33:12.902
50.09,2024-10-04 06:33:12.914
52.56,2024-10-04 06:33:12.928
50.09,2024-10-04 06:33:12.940
52.62,2024-10-04 06:33:12.955
52.41,2024-10-04 06:33:12.966
52.04,2024-10-04 06:33:12.975
51.89,2024-10-04 06:33:12.988
50.09,2024-10-04 06:33:12.998
51.52,2024-10-04 06:33:13.009
49.81,2024-10-04 06:33:13.020
49.39,2024-10-04 06:33:13.030
50.53,2024-10-04 06:33:13.041
51.24,2024-10-04 06:33:13.054
52.5,2024-10-04 06:33:13.064
51.18,2024-10-04 06:33:13.075
49.31,2024-10-04 06:33:13.086
50.08,2024-10-04 06:33:13.100
50.36,2024-10-04 06:33:13.115
51.9,2024-10-04 06:33:13.127
52.7,2024-10-04 06:33:13.138
51.95,2024-10-04 06:33:13.149
51.39,2024-10-04 06:33:13.161
51.8,2024-10-04 06:33:13.173
52.04,2024-10-04 06:33:13.185
51.49,2024-10-04 06:33:13.199
49.38,2024-10-04 06:33:13.423
51.56,2024-10-04 06:33:13.688
50.53,2024-10-04 06:33:13.949
52.39,2024-10-04 06:33:14.214
49.52,2024-10-04 06:33:14.479
51.81,2024-10-04 06:33:14.748
50.44,2024-10-04 06:33:15.006
49.28,2024-10-04 06:33:15.270
51.72,2024-10-04 06:33:15.537
52.27,2024-10-04 06:33:15.803
51.39,2024-10-04 06:33:16.066
51.41,2024-10-04 06:33:16.330
49.18,2024-10-04 06:33:16.585
51.91,2024-10-04 06:33:20.783
52.17,2024-10-04 06:33:20.797
51.99,2024-10-04 06:33:20.809
49.06,2024-10-04 06:33:20.822
51.34,2024-10-04 06:33:24.475
51.06,2024-10-04 06:33:24.486
52.75,2024-10-04 06:33:24.502
51.86,2024-10-04 06:33:24.514
50.94,2024-10-04 06:33:24.527
49.14,2024-10-04 06:33:24.538
51.11,2024-10-04 06:33:24.549
51.4,2024-10-04 06:33:24.562
51.83,2024-10-04 06:33:24.572
49.43,2024-10-04 06:33:24.586
50.99,2024-10-04 06:33:24.596
49.28,2024-10-04 06:33:24.606
51.26,2024-10-04 06:33:24.618
52.21,2024-10-04 06:33:24.629
52.93,2024-10-04 06:33:24.640
52.74,2024-10-05 15:48:32.150
49.23,2024-10-05 15:48:32.417
50.57,2024-10-05 15:48:32.672
51.57,2024-10-05 15:48:32.937
50.46,2024-10-05 15:48:33.202
49.33,2024-10-05 15:48:33.464
52.03,2024-10-05 15:48:33.734
49.59,2024-10-05 15:48:33.993
52.28,2024-10-05 15:48:34.261
51.89,2024-10-05 15:48:34.520
52.3,2024-10-05 15:48:34.788
49.41,2024-10-05 15:48:35.040
50.15,2024-10-05 15:48:35.303
50.57,2024-10-05 15:48:35.566
50.74,2024-10-05 15:48:35.830
49.63,2024-10-05 15:48:36.097
52.56,2024-10-05 15:48:36.361
49.59,2024-10-05 15:48:36.624
50.56,2024-10-05 15:48:36.892
50.13,2024-10-05 15:48:37.156
49.93,2024-10-05 15:48:37.422
50.34,2024-10-05 15:48:37.687
50.83,2024-10-05 15:48:37.948
50.82,2024-10-05 15:48:38.210
51.53,2024-10-05 15:48:38.475
52.36,2024-10-05 15:48:38.741
50.81,2024-10-05 15:48:39.007
52.16,2024-10-05 15:48:39.273
50.82,2024-10-05 15:48:39.541
50.45,2024-10-05 15:48:39.807
52.97,2024-10-05 15:48:40.070
51.29,2024-10-05 15:48:44.996
49.23,2024-10-05 15:48:45.017
52.15,2024-10-05 15:48:45.032
52.05,2024-10-05 15:48:45.048
49.59,2024-10-05 15:48:45.061
51.26,2024-10-05 15:48:45.073
50.29,2024-10-05 15:48:45.087
50.67,2024-10-05 15:48:45.101
52.0,2024-10-05 15:48:45.117
52.49,2024-10-05 15:48:45.131
52.12,2024-10-05 15:48:45.146
50.66,2024-10-05 15:48:45.158
49.77,2024-10-05 15:48:45.173
51.46,2024-10-05 15:48:45.185
49.79,2024-10-05 15:48:45.200
50.57,2024-10-05 15:48:45.213
49.74,2024-10-05 15:48:45.227
49.15,2024-10-05 15:48:45.243
52.1,2024-10-05 15:48:45.255
52.37,2024-10-05 15:48:45.373
49.5,2024-10-05 15:48:45.639
49.1,2024-10-05 15:48:45.907
50.35,2024-10-05 15:48:49.629
49.09,2024-10-05 15:48:49.641
50.76,2024-10-05 15:48:53.130
52.75,2024-10-05 15:48:53.146
50.36,2024-10-05 15:48:53.156
52.64,2024-10-05 15:48:53.171
50.86,2024-10-05 15:48:53.183
52.86,2024-10-05 15:48:53.195
49.76,2024-10-05 15:48:53.207
50.24,2024-10-05 15:48:53.218
50.51,2024-10-05 15:48:53.235
50.44,2024-10-05 15:48:53.249
50.46,2024-10-05 15:48:53.260
52.88,2024-10-05 15:48:53.274
52.44,2024-10-05 15:48:53.287
49.22,2024-10-05 15:48:53.301
52.26,2024-10-05 15:48:53.316
50.89,2024-10-05 15:48:53.331
52.62,2024-10-05 15:48:53.344
49.95,2024-10-05 15:48:53.355
51.03,2024-10-05 15:48:53.371
50.72,2024-10-05 15:48:53.384
51.61,2024-10-05 15:48:53.399
49.67,2024-10-05 15:48:53.413
51.44,2024-10-05 15:48:53.425
49.14,2024-10-05 15:48:53.438
49.58,2024-10-05 15:48:53.452
52.45,2024-10-05 15:48:53.465
51.03,2024-10-05 15:48:53.546
51.8,2024-10-05 15:48:53.812
50.63,2024-10-05 15:48:54.073
49.73,2024-10-05 15:48:54.337
50.21,2024-10-05 15:48:54.599
51.16,2024-10-05 15:48:54.863
49.91,2024-10-05 15:48:55.121
51.46,2024-10-05 15:48:55.388
49.62,2024-10-05 15:48:55.654
50.03,2024-10-05 15:48:55.919
52.31,2024-10-05 15:48:56.182
52.42,2024-10-05 15:48:56.443
49.54,2024-10-05 15:48:56.706
52.99,2024-10-05 15:48:56.969
51.36,2024-10-05 15:49:00.769
51.22,2024-10-05 15:49:00.784
52.82,2024-10-05 15:49:00.796
50.75,2024-10-05 15:49:00.808
50.72,2024-10-05 15:49:00.820
